통계 년도,통계 코드,컬럼 명,컬럼 영문명,전체 척 수,전체 톤수,전체 마력,동력 척 수,동력 톤수,동력 마력,무동력 척 수,무동력 톤수,최초 생성 시점,최종 변경 시점
1993,1030,  원   양   선   망    어   업,Distant Waters Purse Seines,30,31343.92,105409,30,31343.92,105409,0,0,2017-12-02,2017-12-02
1993,1020,  원   양   트   롤    어   업,Otter Trawl,180,167402.38,331423,180,167402.38,331423,0,0,2017-12-02,2017-12-02
1993,1010,  원   양   연   승    어   업,Long Line,237,91212.63,262245,237,91212.63,262245,0,0,2017-12-02,2017-12-02
1993,1000,원       양        어       업,Distant Waters Fisheries,546,334442.24,831412,546,334442.24,831412,0,0,2017-12-02,2017-12-02
1993,0,총                          계,Total,87473,919916.85,7279350,72838,903911.79,7279350,14635,16005.06,2017-12-02,2017-12-02
1993,3060,  연  안   채  낚  기   어  업,Coastal Angling,5007,11669.17,304931,4241,11136.54,304931,766,532.63,2017-12-02,2017-12-02
1993,3050,  연   안   연   승    어   업,Coastal Long Line,12158,30042.69,897773,11663,29383.93,897773,495,658.76,2017-12-02,2017-12-02
1993,3040,  연   안   선   망    어   업,Coastal Purse Seines,181,777.68,20103,157,740.94,20103,24,36.74,2017-12-02,2017-12-02
1993,3030,  연   안   형   망    어   업,Coastal Dredge Nets,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
1993,3020,  연  안   안  강  망   어  업,Small Stow Net,831,5096.32,61655,617,2437.02,61655,214,2659.3,2017-12-02,2017-12-02
1993,3010,  연  안   유  자  망   어  업,Coastal Gill Net,16468,43141.55,1207479,15268,41727.42,1207479,1200,1414.13,2017-12-02,2017-12-02
1993,3000,연       안        어       업,Coastal Fisheries,46487,117132.44,3049791,40525,108615.73,3049791,5962,8516.71,2017-12-02,2017-12-02
1998,1000,원       양        어       업,Distant Waters Fisheries,628,357412.26,983165,628,357412.26,983165,0,0,2017-12-02,2017-12-02
1998,0,총                          계,Total,90997,978333.87,13067043,82803,971704.15,13067043,8194,6629.72,2017-12-02,2017-12-02
2014,2170,  근   해   형   망    어   업,Off-Shore Long Line,21,265.39,9837,21,265.39,9837,0,0,2017-12-02,2017-12-02
2014,2160,  근   해   통   발    어   업,Off-Shore Trap,186,10666.63,131455,186,10666.63,131455,0,0,2017-12-02,2017-12-02
2014,2150,  잠    수    기      어    업,Diving,239,1197.97,107232,239,1197.97,107232,0,0,2017-12-02,2017-12-02
2014,2130,  근  해   안  강  망   어  업,Large Stow Net,214,9705.18,150481,214,9705.18,150481,0,0,2017-12-02,2017-12-02
2014,2110,  기  선   권  현  망   어  업,Anchovy Drag Net,395,18300.45,199822,395,18300.45,199822,0,0,2017-12-02,2017-12-02
2014,2090,  소   형   선   망    어   업,Small Powered Purse Seines,70,956.33,39119,70,956.33,39119,0,0,2017-12-02,2017-12-02
2014,2070,  동  해  구  트  롤   어   업,Estern Sea Trawl,37,1981,42800,37,1981,42800,0,0,2017-12-02,2017-12-02
2014,2050,  중형기선 저인망 어업(쌍끌이),Trawl Medium(Two Boat),18,1022,6505,18,1022,6505,0,0,2017-12-02,2017-12-02
2007,3110,  연   안   복   합    어   업,Coastal Muiti Fishery,33142,74960.28,4697993,32250,74299.93,4697993,892,660.35,2017-12-02,2017-12-02
2007,3090,  연   안   조   망    어   업,Coastal Beam Trawl,424,1981.56,107113,424,1981.56,107113,0,0,2017-12-02,2017-12-02
2007,3070,  연   안   통   발    어   업,Coastal Trap,7330,19151.72,1173754,7192,18977.26,1173754,138,174.46,2017-12-02,2017-12-02
2007,3060,  연  안   채  낚  기   어  업,Coastal Angling,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2007,3040,  연   안   선   망    어   업,Coastal Purse Seines,306,1775.13,84060,296,1762.01,84060,10,13.12,2017-12-02,2017-12-02
2007,3030,  연   안   형   망    어   업,Coastal Dredge Nets,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2007,3020,  연  안   안  강  망   어  업,Small Stow Net,498,3221.39,156996,493,3208,156996,5,13.39,2017-12-02,2017-12-02
2007,3010,  연  안   유  자  망   어  업,Coastal Gill Net,15993,38658.8,2930659,15545,38291.21,2930659,448,367.59,2017-12-02,2017-12-02
2007,3000,연       안        어       업,Coastal Fisheries,59527,146247.67,9554037,57843,144701.06,9554037,1684,1546.61,2017-12-02,2017-12-02
2007,2180,  근   해   연   승    어   업,Off-Shore Long Line,529,15604.5,246391,529,15604.5,246391,0,0,2017-12-02,2017-12-02
2007,2170,  근   해   형   망    어   업,Off-Shore Long Line,122,1550.99,44293,122,1550.99,44293,0,0,2017-12-02,2017-12-02
2007,2160,  근   해   통   발    어   업,Off-Shore Trap,253,14044.03,150337,253,14044.03,150337,0,0,2017-12-02,2017-12-02
1992,6990,  기                        타,Others,2561,24645.15,97877,1373,23371.14,97877,1188,1274.01,2017-12-02,2017-12-02
1992,6030,  시   험   및    교   습   선,Experiment & Education Boats,65,9568.74,37237,62,9566.1,37237,3,2.64,2017-12-02,2017-12-02
1992,6020,  지    도      단    속    선,Patrol Boats,142,11699.7,70925,141,11699.35,70925,1,0.35,2017-12-02,2017-12-02
1992,6010,  어   획   물    운   반   선,Fish Carrier,137,33825.44,79368,137,33825.44,79368,0,0,2017-12-02,2017-12-02
1992,6000,기       타        어       업,Others,2905,79739.03,285407,1713,78462.03,285407,1192,1277,2017-12-02,2017-12-02
1992,5010,  내    수    면     어     업,Inland Waters Fisheries,2967,2607.17,46529,1526,1795.23,46529,1441,811.94,2017-12-02,2017-12-02
1992,5000,내     수     면     어     업,Inland Waters Fisheries,2967,2607.17,46529,1526,1795.23,46529,1441,811.94,2017-12-02,2017-12-02
1992,4010,  천      해        양      식,Shallow Sea Culture,31734,37745.4,779037,23269,30510.8,779037,8465,7234.6,2017-12-02,2017-12-02
2014,2180,  근   해   연   승    어   업,Off-Shore Long Line,274,7614.73,160144,274,7614.73,160144,0,0,2017-12-02,2017-12-02
2014,3000,연       안        어       업,Coastal Fisheries,43116,118518.51,8455840,42763,118149.91,8455840,353,368.6,2017-12-02,2017-12-02
1999,6030,  시   험   및    교   습   선,Experiment & Education Boats,62,15928.79,51409,61,15927.79,51409,1,1,2017-12-02,2017-12-02
1999,5000,내     수     면     어     업,Inland Waters Fisheries,2742,1589.25,76593,1967,1329.84,76593,775,259.41,2017-12-02,2017-12-02
1999,3120,  구  획  어  업  (정  치  성),Sectional Fishery(Setting),555,1069.42,44519,506,969.43,44519,49,99.99,2017-12-02,2017-12-02
2004,6010,  어   획   물    운   반   선,Fish Carrier,156,43570.32,121800,156,43570.32,121800,0,0,2017-12-02,2017-12-02
2004,6000,기       타        어       업,Others,2271,103141.85,497364,1682,102374.76,497364,589,767.09,2017-12-02,2017-12-02
2004,5010,  내    수    면     어     업,Inland Waters Fisheries,3991,3102.62,202350,3252,2871.46,202350,739,231.16,2017-12-02,2017-12-02
2004,5000,내     수     면     어     업,Inland Waters Fisheries,3991,3102.62,202350,3252,2871.46,202350,739,231.16,2017-12-02,2017-12-02
2004,4010,  천      해        양      식,Shallow Sea Culture,18792,27295.92,1467848,18183,26612.41,1467848,609,683.51,2017-12-02,2017-12-02
2004,4000,양            식            업,Culture,18792,27295.92,1467848,18183,26612.41,1467848,609,683.51,2017-12-02,2017-12-02
2004,3990,  연      안        기      타,Coastal Others,44,73.24,4631,44,73.24,4631,0,0,2017-12-02,2017-12-02
2004,3140,  정    치    망     어     업,Set Nets,496,3212.78,71699,414,3047.17,71699,82,165.61,2017-12-02,2017-12-02
2004,3130,  구  획  어  업  (이  동  성),Sectional Fishery(Non-Setting),450,581.5,32266,342,527.37,32266,108,54.13,2017-12-02,2017-12-02
2004,3120,  구  획  어  업  (정  치  성),Sectional Fishery(Setting),488,907.65,48832,450,821.57,48832,38,86.08,2017-12-02,2017-12-02
2004,3110,  연   안   복   합    어   업,Coastal Muiti Fishery,34253,82343.73,6472040,32685,81249.45,6472040,1568,1094.28,2017-12-02,2017-12-02
2016,1040,  원  양  유  자  망   어   업,Distant Waters Floating Gill Net,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2016,1020,  원   양   트   롤    어   업,Otter Trawl,53,38848.56,102894,53,38848.56,102894,0,0,2017-12-02,2017-12-02
2016,1000,원       양        어       업,Distant Waters Fisheries,258,147863.18,451134,258,147863.18,451134,0,0,2017-12-02,2017-12-02
2014,6990,  기                        타,Others,1582,48552.45,275851,1401,48382.14,275851,181,170.31,2017-12-02,2017-12-02
2014,6020,  지    도      단    속    선,Patrol Boats,164,25300.14,149122,164,25300.14,149122,0,0,2017-12-02,2017-12-02
2014,6000,기       타        어       업,Others,2077,108149.37,626857,1896,107979.06,626857,181,170.31,2017-12-02,2017-12-02
2014,5000,내     수     면     어     업,Inland Waters Fisheries,3150,2126.51,195481,2772,2026.35,195481,378,100.16,2017-12-02,2017-12-02
2014,3080,  연   안   들   망    어   업,Coastal Lift Nets,115,506.91,27943,115,506.91,27943,0,0,2017-12-02,2017-12-02
2014,3070,  연   안   통   발    어   업,Coastal Trap,4590,12432.02,923928,4579,12418.89,923928,11,13.13,2017-12-02,2017-12-02
2014,3050,  연   안   연   승    어   업,Coastal Long Line,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2014,3040,  연   안   선   망    어   업,Coastal Purse Seines,258,1637.42,92161,252,1634.27,92161,6,3.15,2017-12-02,2017-12-02
2014,3030,  연   안   형   망    어   업,Coastal Dredge Nets,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2014,3020,  연  안   안  강  망   어  업,Small Stow Net,399,2805.62,178019,398,2804.82,178019,1,0.8,2017-12-02,2017-12-02
2014,3010,  연  안   유  자  망   어  업,Coastal Gill Net,13994,39542.16,3075366,13924,39487.4,3075366,70,54.76,2017-12-02,2017-12-02
1998,3070,  연   안   통   발    어   업,Coastal Trap,9206,22607.61,928785,8972,22374.42,928785,234,233.19,2017-12-02,2017-12-02
1992,1000,원       양        어       업,Distant Waters Fisheries,734,388630.1,996962,734,388630.1,996962,0,0,2017-12-02,2017-12-02
2001,3100,  연  안   선  인  망   어  업,Coastal Drag Nets,5,18.91,875,5,18.91,875,0,0,2017-12-02,2017-12-02
2001,0,총                          계,Total,94935,884853.11,14765745,89347,880467.33,14765745,5588,4385.78,2017-12-02,2017-12-02
2001,2160,  근   해   통   발    어   업,Off-Shore Trap,349,17668.47,167774,349,17668.47,167774,0,0,2017-12-02,2017-12-02
2001,2140,  근  해   봉  수  망   어  업,Off-Shore Stick-held Dip Net,7,193,2899,7,193,2899,0,0,2017-12-02,2017-12-02
2001,2120,  근  해   유  자  망   어  업,Off-Shore Gill Net,824,25267.88,298656,824,25267.88,298656,0,0,2017-12-02,2017-12-02
2001,2100,  근  해   채  낚  기   어  업,Off-Shore Angling,735,29209.27,766847,735,29209.27,766847,0,0,2017-12-02,2017-12-02
2001,2080,  대   형   선   망    어   업,Large Powered Purse Seines,219,29546.11,252840,219,29546.11,252840,0,0,2017-12-02,2017-12-02
2001,2060,  대   형   트   롤    어   업,Large Otter Trawl,62,8396.91,85382,62,8396.91,85382,0,0,2017-12-02,2017-12-02
2001,2040,  중형기선 저인망 어업(외끌이),Trawl Medium(One Boat),79,4644.96,34202,79,4644.96,34202,0,0,2017-12-02,2017-12-02
2001,2020,  대형기선 저인망 어업(쌍끌이),Trawl Large(Two Boat),201,22330.65,171197,201,22330.65,171197,0,0,2017-12-02,2017-12-02
2001,2000,근       해         어      업,Off-Shore Fisheries,5014,231909.49,2713414,5014,231909.49,2713414,0,0,2017-12-02,2017-12-02
2001,1070,  원   양   통   발    어   업,Distant Waters Trap,9,2182.1,8590,9,2182.1,8590,0,0,2017-12-02,2017-12-02
2001,1050,  원  양  봉  수  망   어   업,Distant Waters Stick-held Dip Net,7,2780.83,9950,7,2780.83,9950,0,0,2017-12-02,2017-12-02
2001,1030,  원   양   선   망    어   업,Distant Waters Purse Senes,29,29235.16,102925,29,29235.16,102925,0,0,2017-12-02,2017-12-02
2001,1010,  원   양   연   승    어   업,Long Line,216,86047.17,253193,216,86047.17,253193,0,0,2017-12-02,2017-12-02
2000,6990,  기                        타,Others,2207,28712.94,575478,1625,27800.87,575478,582,912.07,2017-12-02,2017-12-02
2000,3120,  구  획  어  업  (정  치  성),Sectional Fishery(Setting),638,1396.51,58529,583,1265.77,58529,55,130.74,2017-12-02,2017-12-02
2000,3020,  연  안   안  강  망   어  업,Small Stow Net,444,2249.45,83614,425,2205.88,83614,19,43.57,2017-12-02,2017-12-02
2000,2030,  동해구 기 선 저 인 망  어 업,Eastern Sea Danish Sein,3,193.64,1830,3,193.64,1830,0,0,2017-12-02,2017-12-02
2000,6030,  시   험   및    교   습   선,Experiment & Education Boats,59,15342.48,49255,58,15341.48,49255,1,1,2017-12-02,2017-12-02
2000,6010,  어   획   물    운   반   선,Fish Carrier,207,85332.19,194019,207,85332.19,194019,0,0,2017-12-02,2017-12-02
2000,5000,내     수     면     어     업,Inland Waters Fisheries,3664,2874.11,202178,2797,2591.39,202178,867,282.72,2017-12-02,2017-12-02
2000,4000,양            식            업,Culture,20359,28515.84,1430723,19491,27531.44,1430723,868,984.4,2017-12-02,2017-12-02
2003,2090,  소   형   선   망    어   업,Small Powered Purse Seines,86,1446.53,29396,86,1446.53,29396,0,0,2017-12-02,2017-12-02
2003,2070,  동  해  구  트  롤   어   업,Estern Sea Trawl,33,1778.31,20408,33,1778.31,20408,0,0,2017-12-02,2017-12-02
2003,2050,  중형기선 저인망 어업(쌍끌이),Trawl Medium(Two Boat),20,791,9146,20,791,9146,0,0,2017-12-02,2017-12-02
2003,2030,  동해구 기 선 저 인 망  어 업,Eastern Sea Danish Sein,8,448.24,3907,8,448.24,3907,0,0,2017-12-02,2017-12-02
2003,2010,  대형기선 저인망 어업(외끌이),Trawl Large(One Boat),48,3898.51,22587,48,3898.51,22587,0,0,2017-12-02,2017-12-02
2001,3120,  구  획  어  업  (정  치  성),Sectional Fishery(Setting),663,1479.88,65784,612,1364.37,65784,51,115.51,2017-12-02,2017-12-02
2001,3140,  정    치    망     어     업,Set Nets,589,3560.71,74838,492,3359.54,74838,97,201.17,2017-12-02,2017-12-02
1997,6000,기       타        어       업,Others,2225,141549.92,466459,1555,140499.67,466459,670,1050.25,2017-12-02,2017-12-02
1997,5010,  내    수    면     어     업,Inland Waters Fisheries,2558,1665.05,70257,1855,1421.24,70257,703,243.81,2017-12-02,2017-12-02
1997,5000,내     수     면     어     업,Inland Waters Fisheries,2558,1665.05,70257,1855,1421.24,70257,703,243.81,2017-12-02,2017-12-02
1997,4010,  천      해        양      식,Shallow Sea Culture,19162,24251.65,1131889,18137,23034.66,1131889,1025,1216.99,2017-12-02,2017-12-02
1997,4000,양            식            업,Culture,19162,24251.65,1131889,18137,23034.66,1131889,1025,1216.99,2017-12-02,2017-12-02
1997,3990,  연      안        기      타,Coastal Others,1586,997.46,15104,360,339.46,15104,1226,658,2017-12-02,2017-12-02
1997,3140,  정    치    망     어     업,Set Nets,555,2882.11,43501,435,2598.78,43501,120,283.33,2017-12-02,2017-12-02
1997,3130,  구  획  어  업  (이  동  성),Sectional Fishery(Non-Setting),511,562.56,25566,420,505.47,25566,91,57.09,2017-12-02,2017-12-02
1997,3120,  구  획  어  업  (정  치  성),Sectional Fishery(Setting),502,1104.08,37648,440,947.25,37648,62,156.83,2017-12-02,2017-12-02
1997,3110,  연   안   복   합    어   업,Coastal Muiti Fishery,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
1997,3100,  연  안   선  인  망   어  업,Coastal Drag Nets,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
1997,3090,  연   안   조   망    어   업,Coastal Beam Trawl,869,3474.11,140998,865,3471.46,140998,4,2.65,2017-12-02,2017-12-02
1997,3080,  연   안   들   망    어   업,Coastal Lift Nets,254,576.56,16720,186,475.01,16720,68,101.55,2017-12-02,2017-12-02
1997,3060,  연  안   채  낚  기   어  업,Coastal Angling,6949,15673.66,600466,5797,14980.6,600466,1152,693.06,2017-12-02,2017-12-02
1997,3050,  연   안   연   승    어   업,Coastal Long Line,12875,31733.45,1545624,12117,31052.02,1545624,758,681.43,2017-12-02,2017-12-02
1997,3040,  연   안   선   망    어   업,Coastal Purse Seines,206,1003.43,38160,184,979.26,38160,22,24.17,2017-12-02,2017-12-02
1997,3030,  연   안   형   망    어   업,Coastal Dredge Nets,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
1997,3020,  연  안   안  강  망   어  업,Small Stow Net,570,2991.71,94711,528,2874.37,94711,42,117.34,2017-12-02,2017-12-02
1997,3000,연       안        어       업,Coastal Fisheries,50073,124086.09,5256199,45252,120282.4,5256199,4821,3803.69,2017-12-02,2017-12-02
1997,2180,  근   해   연   승    어   업,Off-Shore Long Line,1104,26434.77,309443,1104,26434.77,309443,0,0,2017-12-02,2017-12-02
1997,2170,  근   해   형   망    어   업,Off-Shore Long Line,117,1324.13,25402,116,1323.11,25402,1,1.02,2017-12-02,2017-12-02
2002,1030,  원   양   선   망    어   업,Distant Waters Purse Senes,28,27845.75,99325,28,27845.75,99325,0,0,2017-12-02,2017-12-02
2002,1010,  원   양   연   승    어   업,Long Line,210,83832.43,246243,210,83832.43,246243,0,0,2017-12-02,2017-12-02
2001,6990,  기                        타,Others,1768,25748.66,168378,1197,24856.78,168378,571,891.88,2017-12-02,2017-12-02
2001,6020,  지    도      단    속    선,Patrol Boats,169,15152.72,100983,169,15152.72,100983,0,0,2017-12-02,2017-12-02
2001,6000,기       타        어       업,Others,2191,130685.33,492264,1619,129792.45,492264,572,892.88,2017-12-02,2017-12-02
2001,5000,내     수     면     어     업,Inland Waters Fisheries,4330,3489.97,224078,3527,3232.1,224078,803,257.87,2017-12-02,2017-12-02
2001,4000,양            식            업,Culture,19856,28944.73,1484043,19133,28127.86,1484043,723,816.87,2017-12-02,2017-12-02
2003,1990,  기   타   원   양    어   업,Others,10,2181.81,8785,10,2181.81,8785,0,0,2017-12-02,2017-12-02
2003,1060,  원  양  채  낚  기   어   업,Distant Waters Angling,72,32474.5,97935,72,32474.5,97935,0,0,2017-12-02,2017-12-02
2005,3030,  연   안   형   망    어   업,Coastal Dredge Nets,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2005,3020,  연  안   안  강  망   어  업,Small Stow Net,409,2323.61,95384,403,2302.12,95384,6,21.49,2017-12-02,2017-12-02
2005,3010,  연  안   유  자  망   어  업,Coastal Gill Net,16135,42274.95,2223563,15740,41918.5,2223563,395,356.45,2017-12-02,2017-12-02
2005,3000,연       안        어       업,Coastal Fisheries,60892,158773.82,8325925,59240,157215.11,8325925,1652,1558.71,2017-12-02,2017-12-02
2005,2180,  근   해   연   승    어   업,Off-Shore Long Line,584,13825.19,236204,584,13825.19,236204,0,0,2017-12-02,2017-12-02
2005,2170,  근   해   형   망    어   업,Off-Shore Long Line,82,1002.31,24563,82,1002.31,24563,0,0,2017-12-02,2017-12-02
2005,2160,  근   해   통   발    어   업,Off-Shore Trap,297,16313.35,154061,297,16313.35,154061,0,0,2017-12-02,2017-12-02
2005,2150,  잠    수    기      어    업,Diving,188,819.16,58020,188,819.16,58020,0,0,2017-12-02,2017-12-02
1997,2130,  근  해   안  강  망   어  업,Large Stow Net,786,64114.57,1158605,786,64114.57,1158605,0,0,2017-12-02,2017-12-02
1997,2120,  근  해   유  자  망   어  업,Off-Shore Gill Net,989,31086.63,760338,989,31086.63,760338,0,0,2017-12-02,2017-12-02
1997,2110,  기  선   권  현  망   어  업,Anchovy Drag Net,610,20957.66,1103986,610,20957.66,1103986,0,0,2017-12-02,2017-12-02
1992,2010,  대형기선 저인망 어업(외끌이),Trawl Large(One Boat),68,5677.11,23537,68,5677.11,23537,0,0,2017-12-02,2017-12-02
1992,2000,근       해         어      업,Off-Shore Fisheries,6765,333265.24,2065475,6762,333225.78,2065475,3,39.46,2017-12-02,2017-12-02
1992,1990,  기   타   원   양    어   업,Others,3,1933.69,5660,3,1933.69,5660,0,0,2017-12-02,2017-12-02
1992,1070,  원   양   통   발    어   업,Distant Waters Trap,2,137,1000,2,137,1000,0,0,2017-12-02,2017-12-02
1992,1060,  원  양  채  낚  기   어   업,Distant Waters Angling,99,43361.47,129790,99,43361.47,129790,0,0,2017-12-02,2017-12-02
1992,1050,  원  양  봉  수  망   어   업,Distant Waters Stick-held Dip Net,4,1159.87,3560,4,1159.87,3560,0,0,2017-12-02,2017-12-02
1992,1040,  원  양  유  자  망   어   업,Distant Waters Floating Gill Net,89,25069.95,72775,89,25069.95,72775,0,0,2017-12-02,2017-12-02
1992,1030,  원   양   선   망    어   업,Distant Waters Purse Seines,31,32828.39,106569,31,32828.39,106569,0,0,2017-12-02,2017-12-02
1992,1020,  원   양   트   롤    어   업,Otter Trawl,227,181094.01,379958,227,181094.01,379958,0,0,2017-12-02,2017-12-02
1992,0,총                          계,Total,94135,959056.23,6910316,76825,940468.49,6910316,17310,18587.74,2017-12-02,2017-12-02
1993,6990,  기                        타,Others,3489,42456.39,165542,2070,40829.37,165542,1419,1627.02,2017-12-02,2017-12-02
1993,6030,  시   험   및    교   습   선,Experiment & Education Boats,60,12364.51,40000,55,12357.13,40000,5,7.38,2017-12-02,2017-12-02
1993,6020,  지    도      단    속    선,Patrol Boats,156,13073.41,80234,155,13073.06,80234,1,0.35,2017-12-02,2017-12-02
1993,6010,  어   획   물    운   반   선,Fish Carrier,158,34558,82170,158,34558,82170,0,0,2017-12-02,2017-12-02
1993,6000,기       타        어       업,Others,3863,102452.31,367946,2438,100817.56,367946,1425,1634.75,2017-12-02,2017-12-02
1993,5010,  내    수    면     어     업,Inland Waters Fisheries,3044,2534.34,48898,1485,1591.39,48898,1559,942.95,2017-12-02,2017-12-02
1992,1010,  원   양   연   승    어   업,Long Line,279,103045.72,297650,279,103045.72,297650,0,0,2017-12-02,2017-12-02
2005,6990,  기                        타,Others,2908,25386.2,283293,2341,24681.37,283293,567,704.83,2017-12-02,2017-12-02
2005,2080,  대   형   선   망    어   업,Large Powered Purse Seines,188,25663.61,176881,188,25663.61,176881,0,0,2017-12-02,2017-12-02
2003,1040,  원  양  유  자  망   어   업,Distant Waters Floating Gill Net,2,320.98,920,2,320.98,920,0,0,2017-12-02,2017-12-02
2003,1020,  원   양   트   롤    어   업,Otter Trawl,186,124041.65,340337,186,124041.65,340337,0,0,2017-12-02,2017-12-02
2003,1000,원       양        어       업,Distant Waters Fisheries,517,273086.36,803365,517,273086.36,803365,0,0,2017-12-02,2017-12-02
2006,6030,  시   험   및    교   습   선,Experiment & Education Boats,39,7141.78,28062,38,7140.78,28062,1,1,2017-12-02,2017-12-02
2006,6010,  어   획   물    운   반   선,Fish Carrier,132,29143.83,90813,132,29143.83,90813,0,0,2017-12-02,2017-12-02
2006,5010,  내    수    면     어     업,Inland Waters Fisheries,4150,3557.48,224902,3549,3376.9,224902,601,180.58,2017-12-02,2017-12-02
2006,4010,  천      해        양      식,Shallow Sea Culture,16337,23955.08,1283802,16049,23645.69,1283802,288,309.39,2017-12-02,2017-12-02
2006,3990,  연      안        기      타,Coastal Others,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2006,3130,  구  획  어  업  (이  동  성),Sectional Fishery(Non-Setting),512,1270.83,66165,445,1122.51,66165,67,148.32,2017-12-02,2017-12-02
2006,3110,  연   안   복   합    어   업,Coastal Muiti Fishery,33258,76827.88,5732999,32553,76328.79,5732999,705,499.09,2017-12-02,2017-12-02
2006,3090,  연   안   조   망    어   업,Coastal Beam Trawl,433,2302.39,104100,433,2302.39,104100,0,0,2017-12-02,2017-12-02
2006,3070,  연   안   통   발    어   업,Coastal Trap,7967,20062.57,1124809,7756,19800.35,1124809,211,262.22,2017-12-02,2017-12-02
2006,3050,  연   안   연   승    어   업,Coastal Long Line,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2006,3030,  연   안   형   망    어   업,Coastal Dredge Nets,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2006,3010,  연  안   유  자  망   어  업,Coastal Gill Net,15972,40520.2,2463382,15564,40163.17,2463314,408,357.03,2017-12-02,2017-12-02
2011,0,총                          계,Total,75629,606626.8,13125456,73427,604414.28,13125456,2202,2212.52,2017-12-02,2017-12-02
2000,3000,연       안        어       업,Coastal Fisheries,63342,150593.51,7803944,59064,147637.71,7803944,4278,2955.8,2017-12-02,2017-12-02
2000,2170,  근   해   형   망    어   업,Off-Shore Long Line,85,1097.65,21522,85,1097.65,21522,0,0,2017-12-02,2017-12-02
2000,2150,  잠    수    기      어    업,Diving,196,791.94,51882,196,791.94,51882,0,0,2017-12-02,2017-12-02
2008,3110,  연   안   복   합    어   업,Coastal Muiti Fishery,27395,59623.78,3849722,26878,59239.67,3849714,517,384.11,2017-12-02,2017-12-02
2007,5010,  내    수    면     어     업,Inland Waters Fisheries,4000,3353.59,244516,3462,3188.95,244516,538,164.64,2017-12-02,2017-12-02
2007,5000,내     수     면     어     업,Inland Waters Fisheries,4000,3353.59,244516,3462,3188.95,244516,538,164.64,2017-12-02,2017-12-02
2007,4010,  천      해        양      식,Shallow Sea Culture,16352,25225.99,1392276,16117,25004.88,1392276,235,221.11,2017-12-02,2017-12-02
2007,4000,양            식            업,Culture,16352,25225.99,1392276,16117,25004.88,1392276,235,221.11,2017-12-02,2017-12-02
2007,3990,  연      안        기      타,Coastal Others,0,0,0,0,0,0,0,0,2017-12-02,2017-12-02
2005,2110,  기  선   권  현  망   어  업,Anchovy Drag Net,503,17575.56,184386,503,17575.56,184386,0,0,2017-12-02,2017-12-02
2005,2100,  근  해   채  낚  기   어  업,Off-Shore Angling,607,22879.03,291244,607,22879.03,291244,0,0,2017-12-02,2017-12-02
2005,2090,  소   형   선   망    어   업,Small Powered Purse Seines,64,972.42,22198,64,972.42,22198,0,0,2017-12-02,2017-12-02
2004,1020,  원   양   트   롤    어   업,Otter Trawl,181,122073.64,310015,181,122073.64,310015,0,0,2017-12-02,2017-12-02
